iter	Passed	Remaining
3221	36445	76669
3222	36454	76653
3223	36464	76639
3224	36475	76626
3225	36485	76613
3226	36498	76604
3227	36509	76592
3228	36519	76578
3229	36528	76561
3230	36539	76550
3231	36549	76536
3232	36559	76522
3233	36570	76510
3234	36580	76496
3235	36589	76481
3236	36600	76469
3237	36611	76455
3238	36621	76441
3239	36630	76426
3240	36641	76414
3241	36651	76400
3242	36662	76389
3243	36668	76366
3244	36678	76352
3245	36690	76342
3246	36700	76327
3247	36710	76313
3248	36719	76298
3249	36729	76285
3250	36740	76272
3251	36749	76256
3252	36759	76241
3253	36770	76230
3254	36781	76218
3255	36787	76195
3256	36798	76183
3257	36808	76170
3258	36818	76157
3259	36828	76143
3260	36834	76119
3261	36844	76105
3262	36853	76090
3263	36864	76077
3264	36873	76062
3265	36884	76049
3266	36894	76036
3267	36901	76016
3268	36911	76002
3269	36922	75990
3270	36928	75967
3271	36937	75953
3272	36948	75940
3273	36958	75925
3274	36969	75914
3275	36976	75894
3276	36986	75880
3277	36997	75868
3278	37007	75854
3279	37017	75841
3280	37028	75828
3281	37039	75816
3282	37049	75803
3283	37059	75790
3284	37067	75772
3285	37079	75760
3286	37090	75748
3287	37100	75735
3288	37111	75723
3289	37121	75709
3290	37131	75696
3291	37142	75683
3292	37152	75670
3293	37162	75656
3294	37173	75644
3295	37183	75630
3296	37194	75617
3297	37204	75605
3298	37211	75584
3299	37222	75572
3300	37231	75557
3301	37243	75547
3302	37254	75535
3303	37263	75519
3304	37272	75504
3305	37282	75489
3306	37292	75476
3307	37305	75467
3308	37316	75455
3309	37325	75441
3310	37337	75429
3311	37342	75407
3312	37352	75392
3313	37363	75380
3314	37373	75366
3315	37383	75352
3316	37393	75339
3317	37403	75325
3318	37413	75311
3319	37423	75297
3320	37428	75274
3321	37438	75261
3322	37448	75246
3323	37459	75234
3324	37468	75219
3325	37478	75205
3326	37487	75190
3327	37499	75179
3328	37508	75164
3329	37520	75154
3330	37533	75145
3331	37544	75134
3332	37554	75120
3333	37564	75106
3334	37575	75094
3335	37585	75081
3336	37594	75065
3337	37605	75053
3338	37616	75041
3339	37625	75026
3340	37636	75014
3341	37646	74999
3342	37656	74985
3343	37666	74972
3344	37676	74959
3345	37687	74946
3346	37698	74935
3347	37708	74920
3348	37713	74898
3349	37724	74885
3350	37736	74875
3351	37746	74862
3352	37756	74849
3353	37766	74835
3354	37777	74822
3355	37786	74808
3356	37798	74797
3357	37803	74774
3358	37813	74759
3359	37822	74745
3360	37834	74734
3361	37843	74719
3362	37853	74706
3363	37865	74695
3364	37876	74683
3365	37886	74670
3366	37896	74656
3367	37906	74643
3368	37917	74631
3369	37929	74620
3370	37940	74609
3371	37950	74594
3372	37961	74583
3373	37972	74572
3374	37980	74554
3375	37991	74542
3376	38003	74532
3377	38013	74518
3378	38019	74497
3379	38029	74484
3380	38040	74471
3381	38050	74458
3382	38060	74444
3383	38070	74430
3384	38080	74417
3385	38091	74405
3386	38102	74392
3387	38112	74380
3388	38122	74366
3389	38134	74355
3390	38143	74341
3391	38154	74328
3392	38164	74315
3393	38174	74301
3394	38183	74285
3395	38192	74271
3396	38202	74256
3397	38212	74244
3398	38218	74222
3399	38228	74208
3400	38238	74195
3401	38248	74181
3402	38258	74167
3403	38269	74156
3404	38279	74142
3405	38289	74127
3406	38299	74113
3407	38308	74099
3408	38319	74086
3409	38329	74074
3410	38340	74062
3411	38352	74051
3412	38362	74038
3413	38368	74017
3414	38379	74005
3415	38389	73991
3416	38398	73977
3417	38409	73964
3418	38419	73951
3419	38429	73937
3420	38439	73924
3421	38450	73911
3422	38460	73897
3423	38470	73885
3424	38480	73870
3425	38485	73848
3426	38496	73836
3427	38507	73824
3428	38518	73812
3429	38529	73800
3430	38540	73790
3431	38552	73780
3432	38563	73769
3433	38573	73754
3434	38583	73740
3435	38594	73728
3436	38603	73714
3437	38614	73701
3438	38624	73689
3439	38634	73674
3440	38645	73662
3441	38654	73648
3442	38664	73635
3443	38674	73621
3444	38683	73605
3445	38694	73593
3446	38704	73579
3447	38715	73567
3448	38725	73554
3449	38735	73540
3450	38748	73532
3451	38753	73511
3452	38764	73498
3453	38774	73485
3454	38785	73472
3455	38795	73459
3456	38805	73446
3457	38815	73432
3458	38822	73413
3459	38831	73398
3460	38843	73389
3461	38859	73386
3462	38870	73374
3463	38880	73361
3464	38891	73348
3465	38901	73335
3466	38911	73321
3467	38921	73308
3468	38927	73287
3469	38936	73273
3470	38949	73264
3471	38960	73252
3472	38970	73239
3473	38979	73224
3474	38989	73209
3475	38998	73195
3476	39009	73182
3477	39019	73169
3478	39028	73154
3479	39038	73141
3480	39048	73126
3481	39058	73114
3482	39069	73102
3483	39079	73089
3484	39090	73077
3485	39100	73064
3486	39111	73051
3487	39120	73037
3488	39131	73026
3489	39141	73011
3490	39151	72998
3491	39162	72986
3492	39174	72976
3493	39184	72963
3494	39194	72950
3495	39205	72938
3496	39215	72924
3497	39225	72912
3498	39236	72899
3499	39246	72886
3500	39256	72872
3501	39266	72860
3502	39277	72847
3503	39288	72836
3504	39298	72822
3505	39308	72809
3506	39317	72794
3507	39329	72783
3508	39339	72770
3509	39349	72756
3510	39360	72745
3511	39371	72734
3512	39382	72723
3513	39393	72711
3514	39403	72698
3515	39413	72683
3516	39424	72671
3517	39433	72658
3518	39444	72645
3519	39454	72632
3520	39464	72618
3521	39474	72604
3522	39484	72592
3523	39494	72578
3524	39504	72564
3525	39514	72551
3526	39524	72537
3527	39534	72524
3528	39541	72505
3529	39551	72492
3530	39562	72480
3531	39568	72460
3532	39580	72449
3533	39590	72437
3534	39600	72424
3535	39611	72411
3536	39621	72399
3537	39630	72383
3538	39640	72370
3539	39651	72357
3540	39661	72345
3541	39671	72331
3542	39680	72316
3543	39691	72305
3544	39701	72291
3545	39711	72278
3546	39721	72265
3547	39732	72253
3548	39742	72240
3549	39753	72227
3550	39763	72214
3551	39774	72204
3552	39783	72188
3553	39795	72177
3554	39805	72164
3555	39816	72153
3556	39825	72139
3557	39837	72127
3558	39847	72115
3559	39856	72100
3560	39868	72089
3561	39878	72076
3562	39888	72063
3563	39898	72050
3564	39911	72042
3565	39925	72036
3566	39936	72024
3567	39946	72011
3568	39957	71998
3569	39967	71986
3570	39977	71973
3571	39989	71963
3572	39995	71942
3573	40005	71928
3574	40015	71915
3575	40024	71901
3576	40034	71887
3577	40045	71875
3578	40056	71864
3579	40066	71851
3580	40076	71837
3581	40087	71825
3582	40097	71812
3583	40108	71800
3584	40117	71786
3585	40127	71773
3586	40137	71760
3587	40147	71746
3588	40153	71725
3589	40163	71712
3590	40173	71699
3591	40183	71685
3592	40189	71664
3593	40201	71654
3594	40212	71644
3595	40222	71631
3596	40232	71616
3597	40242	71604
3598	40252	71591
3599	40261	71576
3600	40272	71564
3601	40282	71550
3602	40291	71535
3603	40301	71522
3604	40310	71507
3605	40320	71494
3606	40330	71481
3607	40339	71466
3608	40349	71452
3609	40359	71438
3610	40370	71427
3611	40379	71412
3612	40390	71401
3613	40400	71387
3614	40405	71366
3615	40418	71358
3616	40429	71347
3617	40439	71334
3618	40450	71321
3619	40460	71309
3620	40466	71288
3621	40477	71276
3622	40483	71256
3623	40493	71243
3624	40499	71222
3625	40509	71209
3626	40519	71196
3627	40525	71175
3628	40535	71163
3629	40545	71150
3630	40556	71138
3631	40567	71126
3632	40577	71113
3633	40586	71099
3634	40597	71087
3635	40608	71075
3636	40617	71061
3637	40629	71050
3638	40639	71037
3639	40649	71025
3640	40660	71013
3641	40671	71001
3642	40680	70987
3643	40691	70976
3644	40702	70964
3645	40713	70952
3646	40723	70939
3647	40734	70927
3648	40745	70916
3649	40755	70903
3650	40765	70890
3651	40775	70877
3652	40786	70866
3653	40797	70854
3654	40808	70842
3655	40818	70829
3656	40829	70818
3657	40841	70807
3658	40850	70794
3659	40861	70782
3660	40872	70770
3661	40883	70759
3662	40893	70746
3663	40903	70732
3664	40913	70719
3665	40923	70705
3666	40932	70691
3667	40942	70678
3668	40953	70666
3669	40963	70654
3670	40974	70642
3671	40984	70628
3672	40994	70615
3673	41005	70604
3674	41015	70590
3675	41025	70578
3676	41037	70568
3677	41048	70557
3678	41059	70545
3679	41071	70536
3680	41081	70522
3681	41093	70512
3682	41103	70499
3683	41113	70486
3684	41123	70474
3685	41133	70461
3686	41145	70450
3687	41155	70437
3688	41165	70424
3689	41177	70414
3690	41187	70401
3691	41197	70388
3692	41209	70379
3693	41222	70371
3694	41237	70366
3695	41248	70355
3696	41260	70345
3697	41267	70326
3698	41278	70315
3699	41291	70307
3700	41302	70296
3701	41313	70283
3702	41325	70273
3703	41334	70259
3704	41345	70247
3705	41357	70238
3706	41367	70224
3707	41379	70215
3708	41391	70206
3709	41402	70195
3710	41414	70185
3711	41426	70175
3712	41440	70168
3713	41452	70159
3714	41463	70146
3715	41474	70135
3716	41484	70122
3717	41496	70112
3718	41506	70099
3719	41517	70088
3720	41528	70076
3721	41535	70059
3722	41546	70048
3723	41558	70037
3724	41569	70026
3725	41581	70016
3726	41591	70004
3727	41603	69993
3728	41614	69983
3729	41625	69970
3730	41631	69950
3731	41642	69939
3732	41655	69931
3733	41666	69919
3734	41677	69908
3735	41688	69896
3736	41699	69886
3737	41707	69869
3738	41719	69858
3739	41730	69847
3740	41740	69835
3741	41750	69821
3742	41760	69809
3743	41771	69798
3744	41782	69786
3745	41793	69774
3746	41804	69763
3747	41814	69751
3748	41825	69738
3749	41836	69727
3750	41841	69706
3751	41847	69686
3752	41858	69675
3753	41870	69664
3754	41876	69645
3755	41886	69632
3756	41896	69619
3757	41906	69606
3758	41916	69593
3759	41932	69590
3760	41939	69571
3761	41950	69560
3762	41961	69549
3763	41972	69537
3764	41982	69525
3765	41993	69513
3766	42005	69502
3767	42015	69491
3768	42026	69479
3769	42037	69468
3770	42049	69457
3771	42059	69445
3772	42072	69436
3773	42086	69430
3774	42098	69420
3775	42110	69410
3776	42121	69399
3777	42133	69389
3778	42144	69378
3779	42155	69366
3780	42166	69354
3781	42177	69343
3782	42188	69332
3783	42199	69320
3784	42209	69308
3785	42220	69296
3786	42231	69284
3787	42241	69273
3788	42252	69261
3789	42263	69249
3790	42273	69236
3791	42284	69224
3792	42295	69214
3793	42307	69203
3794	42316	69189
3795	42326	69177
3796	42338	69166
3797	42349	69154
3798	42360	69144
3799	42371	69133
3800	42378	69114
3801	42390	69105
3802	42400	69092
3803	42411	69080
3804	42423	69071
3805	42435	69060
3806	42445	69047
3807	42455	69035
3808	42466	69022
3809	42477	69011
3810	42488	69001
3811	42501	68992
3812	42512	68981
3813	42523	68969
3814	42534	68958
3815	42545	68946
3816	42556	68935
3817	42567	68924
3818	42579	68914
3819	42590	68902
3820	42601	68891
3821	42613	68881
3822	42623	68869
3823	42633	68856
3824	42643	68843
3825	42655	68832
3826	42666	68821
3827	42678	68811
3828	42689	68800
3829	42701	68790
3830	42713	68780
3831	42719	68761
3832	42731	68750
3833	42741	68738
3834	42752	68726
3835	42762	68714
3836	42773	68702
3837	42784	68691
3838	42790	68672
3839	42801	68661
3840	42811	68647
3841	42822	68636
3842	42831	68622
3843	42842	68609
3844	42854	68600
3845	42865	68589
3846	42876	68577
3847	42887	68565
3848	42897	68554
3849	42908	68542
3850	42915	68524
3851	42926	68512
3852	42936	68499
3853	42948	68490
3854	42964	68487
3855	42975	68475
3856	42986	68463
3857	42996	68451
3858	43006	68438
3859	43016	68425
3860	43025	68410
3861	43036	68398
3862	43046	68386
3863	43056	68373
3864	43067	68361
3865	43076	68346
3866	43085	68333
3867	43097	68322
3868	43110	68314
3869	43122	68304
3870	43133	68293
3871	43139	68273
3872	43149	68262
3873	43159	68249
3874	43165	68229
3875	43176	68217
3876	43186	68204
3877	43196	68191
3878	43206	68179
3879	43216	68166
3880	43226	68153
3881	43236	68139
3882	43246	68127
3883	43256	68114
3884	43265	68100
3885	43275	68086
3886	43285	68073
3887	43295	68060
3888	43305	68047
3889	43317	68038
3890	43328	68026
3891	43339	68015
3892	43348	68001
3893	43358	67988
3894	43369	67977
3895	43380	67964
3896	43386	67945
3897	43396	67934
3898	43406	67921
3899	43417	67908
3900	43427	67895
3901	43436	67882
3902	43446	67869
3903	43456	67855
3904	43467	67844
3905	43477	67832
3906	43487	67818
3907	43498	67808
3908	43508	67794
3909	43514	67775
3910	43526	67765
3911	43536	67753
3912	43545	67739
3913	43556	67726
3914	43565	67713
3915	43576	67701
3916	43587	67689
3917	43596	67675
3918	43607	67663
3919	43616	67650
3920	43627	67638
3921	43637	67626
3922	43649	67615
3923	43659	67603
3924	43668	67589
3925	43679	67576
3926	43688	67563
3927	43698	67550
3928	43708	67537
3929	43719	67525
3930	43730	67514
3931	43742	67504
3932	43752	67491
3933	43760	67476
3934	43773	67467
3935	43778	67447
3936	43789	67436
3937	43799	67423
3938	43805	67404
3939	43816	67392
3940	43826	67379
3941	43837	67368
3942	43847	67356
3943	43857	67342
3944	43867	67329
3945	43877	67317
3946	43887	67303
3947	43897	67292
3948	43908	67280
3949	43919	67268
3950	43929	67255
3951	43939	67243
3952	43949	67231
3953	43962	67222
3954	43972	67209
3955	43983	67198
3956	43994	67186
3957	44005	67174
3958	44016	67164
3959	44028	67153
3960	44044	67151
3961	44055	67139
3962	44065	67127
3963	44076	67115
3964	44087	67103
3965	44097	67091
3966	44108	67079
3967	44121	67071
3968	44133	67061
3969	44144	67050
3970	44156	67040
3971	44167	67029
3972	44177	67017
3973	44187	67003
3974	44198	66992
3975	44209	66981
3976	44215	66961
3977	44224	66947
3978	44234	66935
3979	44245	66924
3980	44255	66911
3981	44265	66898
3982	44274	66884
3983	44284	66870
3984	44294	66858
3985	44304	66846
3986	44314	66832
3987	44320	66814
3988	44325	66794
3989	44331	66774
3990	44341	66762
3991	44351	66749
3992	44361	66737
3993	44373	66726
3994	44383	66713
3995	44393	66700
3996	44402	66687
3997	44412	66674
3998	44423	66663
3999	44435	66652
4000	44445	66640
4001	44454	66626
4002	44465	66614
4003	44475	66601
4004	44484	66587
4005	44493	66573
4006	44499	66554
4007	44508	66541
4008	44518	66527
4009	44529	66516
4010	44540	66505
4011	44551	66493
4012	44561	66480
4013	44572	66470
4014	44582	66457
4015	44591	66443
4016	44601	66430
4017	44613	66420
4018	44623	66408
4019	44629	66389
4020	44640	66378
4021	44652	66367
4022	44662	66354
4023	44672	66342
4024	44682	66329
4025	44692	66317
4026	44699	66299
4027	44709	66287
4028	44720	66276
4029	44731	66264
4030	44742	66253
4031	44752	66241
4032	44764	66231
4033	44774	66218
4034	44785	66206
4035	44795	66194
4036	44805	66181
4037	44815	66168
4038	44825	66156
4039	44835	66143
4040	44845	66130
4041	44854	66117
4042	44863	66102
4043	44876	66094
4044	44891	66088
4045	44906	66083
4046	44920	66076
4047	44935	66071
4048	44950	66065
4049	44963	66057
4050	44979	66053
4051	44993	66046
4052	45004	66034
4053	45014	66022
4054	45023	66008
4055	45033	65995
4056	45044	65983
4057	45054	65971
4058	45064	65958
4059	45074	65946
4060	45085	65935
4061	45091	65916
4062	45101	65904
4063	45112	65892
4064	45121	65879
4065	45131	65866
4066	45140	65851
4067	45151	65840
4068	45163	65830
4069	45174	65819
4070	45184	65807
4071	45196	65796
4072	45206	65784
4073	45216	65771
4074	45226	65759
4075	45232	65740
4076	45242	65727
4077	45253	65716
4078	45264	65705
4079	45274	65692
4080	45283	65678
4081	45295	65668
4082	45304	65655
4083	45315	65643
4084	45328	65634
4085	45338	65622
4086	45348	65609
4087	45359	65597
4088	45368	65584
4089	45378	65571
4090	45389	65559
4091	45399	65547
4092	45408	65533
4093	45418	65520
4094	45428	65507
4095	45438	65494
4096	45448	65482
4097	45458	65470
4098	45469	65458
4099	45479	65445
4100	45489	65433
4101	45495	65414
4102	45504	65401
4103	45515	65390
4104	45525	65377
4105	45535	65364
4106	45545	65351
4107	45554	65337
4108	45565	65326
4109	45576	65314
4110	45587	65303
4111	45598	65293
4112	45609	65281
4113	45620	65270
4114	45630	65257
4115	45641	65246
4116	45651	65234
4117	45662	65222
4118	45673	65211
4119	45685	65201
4120	45696	65190
4121	45707	65179
4122	45717	65166
4123	45728	65154
4124	45737	65141
4125	45747	65129
4126	45758	65117
4127	45769	65105
4128	45778	65092
4129	45790	65082
4130	45800	65069
4131	45809	65055
4132	45820	65045
4133	45830	65031
4134	45840	65019
4135	45850	65007
4136	45861	64995
4137	45867	64976
4138	45878	64965
4139	45888	64953
4140	45899	64942
4141	45909	64929
4142	45920	64918
4143	45930	64905
4144	45941	64894
4145	45951	64882
4146	45962	64870
4147	45976	64864
4148	45987	64852
4149	45998	64841
4150	46005	64825
4151	46017	64814
4152	46028	64803
4153	46038	64790
4154	46047	64777
4155	46058	64765
4156	46069	64753
4157	46079	64741
4158	46089	64729
4159	46099	64716
4160	46109	64704
4161	46119	64691
4162	46130	64680
4163	46140	64667
4164	46150	64654
4165	46160	64642
4166	46172	64633
4167	46183	64621
4168	46193	64608
4169	46206	64600
4170	46217	64589
4171	46227	64576
4172	46237	64564
4173	46247	64551
4174	46257	64538
4175	46268	64527
4176	46278	64515
4177	46295	64512
4178	46306	64500
4179	46317	64489
4180	46328	64478
4181	46335	64461
4182	46346	64450
4183	46357	64438
4184	46367	64426
4185	46377	64414
4186	46388	64402
4187	46398	64390
4188	46407	64376
4189	46413	64359
4190	46424	64347
4191	46435	64336
4192	46445	64323
4193	46454	64310
4194	46465	64297
4195	46475	64285
4196	46485	64274
4197	46491	64255
4198	46501	64242
4199	46512	64231
4200	46523	64220
4201	46530	64204
4202	46541	64192
4203	46552	64181
4204	46562	64168
4205	46574	64158
4206	46584	64146
4207	46594	64134
4208	46604	64121
4209	46614	64108
4210	46627	64099
4211	46637	64087
4212	46648	64076
4213	46658	64064
4214	46669	64052
4215	46679	64040
4216	46690	64029
4217	46701	64018
4218	46712	64006
4219	46721	63992
4220	46731	63980
4221	46742	63969
4222	46753	63957
4223	46763	63945
4224	46774	63933
4225	46784	63921
4226	46794	63909
4227	46805	63898
4228	46816	63886
4229	46826	63875
4230	46839	63865
4231	46850	63854
4232	46861	63843
4233	46871	63831
4234	46881	63818
4235	46888	63802
4236	46898	63789
4237	46908	63777
4238	46919	63765
4239	46929	63753
4240	46939	63740
4241	46949	63728
4242	46959	63715
4243	46969	63702
4244	46979	63690
4245	46990	63679
4246	47001	63667
4247	47010	63654
4248	47020	63642
4249	47030	63629
4250	47042	63619
4251	47053	63607
4252	47062	63594
4253	47072	63582
4254	47082	63570
4255	47092	63557
4256	47103	63545
4257	47114	63535
4258	47120	63516
4259	47130	63504
4260	47139	63490
4261	47150	63479
4262	47159	63466
4263	47171	63455
4264	47193	63459
4265	47205	63449
4266	47210	63431
4267	47222	63420
4268	47231	63407
4269	47239	63392
4270	47251	63381
4271	47263	63371
4272	47273	63359
4273	47284	63348
4274	47295	63336
4275	47305	63324
4276	47317	63315
4277	47328	63303
4278	47333	63285
4279	47344	63273
4280	47354	63260
4281	47365	63250
4282	47376	63238
4283	47387	63227
4284	47397	63214
4285	47407	63203
4286	47418	63191
4287	47428	63178
4288	47437	63165
4289	47443	63147
4290	47455	63136
4291	47465	63124
4292	47475	63113
4293	47486	63100
4294	47494	63087
4295	47506	63076
4296	47512	63058
4297	47522	63046
4298	47532	63033
4299	47542	63021
4300	47553	63009
4301	47563	62997
4302	47573	62984
4303	47583	62972
4304	47594	62961
4305	47603	62948
4306	47613	62934
4307	47620	62919
4308	47630	62907
4309	47641	62895
4310	47654	62887
4311	47668	62879
4312	47682	62872
4313	47694	62862
4314	47703	62848
4315	47715	62839
4316	47726	62828
4317	47736	62815
4318	47746	62803
4319	47756	62790
4320	47766	62778
4321	47776	62765
4322	47786	62753
4323	47797	62742
4324	47807	62729
4325	47818	62718
4326	47824	62701
4327	47835	62690
4328	47847	62679
4329	47857	62668
4330	47869	62657
4331	47881	62647
4332	47891	62635
4333	47901	62623
4334	47911	62611
4335	47922	62600
4336	47933	62588
4337	47943	62576
4338	47954	62564
4339	47964	62552
4340	47974	62539
4341	47984	62527
4342	47993	62514
4343	47999	62496
4344	48009	62484
4345	48020	62473
4346	48031	62461
4347	48036	62443
4348	48047	62432
4349	48056	62418
4350	48067	62406
4351	48077	62395
4352	48087	62382
4353	48099	62371
4354	48108	62358
4355	48118	62346
4356	48128	62333
4357	48138	62321
4358	48147	62307
4359	48156	62294
4360	48167	62283
4361	48177	62271
4362	48188	62259
4363	48198	62246
4364	48208	62234
4365	48218	62222
4366	48229	62211
4367	48240	62199
4368	48250	62188
4369	48260	62175
4370	48270	62163
4371	48281	62151
4372	48294	62142
4373	48305	62132
4374	48318	62123
4375	48329	62112
4376	48339	62100
4377	48350	62088
4378	48361	62077
4379	48372	62067
4380	48379	62051
4381	48390	62039
4382	48403	62030
4383	48414	62020
4384	48424	62007
4385	48440	62002
4386	48453	61994
4387	48468	61988
4388	48479	61977
4389	48492	61969
4390	48508	61963
4391	48518	61952
4392	48533	61945
4393	48544	61935
4394	48557	61925
4395	48568	61915
4396	48581	61906
4397	48597	61901
4398	48609	61892
4399	48622	61883
4400	48634	61873
4401	48646	61863
4402	48661	61857
4403	48672	61846
4404	48688	61841
4405	48704	61836
4406	48725	61838
4407	48742	61835
4408	48757	61828
4409	48768	61817
4410	48779	61806
4411	48795	61801
4412	48806	61790
4413	48818	61780
4414	48829	61769
4415	48841	61760
4416	48854	61751
4417	48865	61739
4418	48876	61728
4419	48882	61710
4420	48892	61698
4421	48903	61687
4422	48914	61676
4423	48923	61663
4424	48936	61654
4425	48948	61644
4426	48957	61631
4427	48967	61618
4428	48977	61606
4429	48987	61593
4430	48998	61582
4431	49008	61569
4432	49017	61556
4433	49027	61544
4434	49036	61530
4435	49047	61518
4436	49056	61506
4437	49066	61494
4438	49076	61481
4439	49086	61469
4440	49096	61456
4441	49107	61445
4442	49117	61432
4443	49127	61419
4444	49137	61407
4445	49149	61398
4446	49159	61386
4447	49168	61372
4448	49179	61360
4449	49188	61348
4450	49199	61335
4451	49209	61324
4452	49219	61311
4453	49230	61300
4454	49240	61288
4455	49251	61276
4456	49260	61263
4457	49270	61250
4458	49281	61239
4459	49292	61229
4460	49302	61216
4461	49312	61203
4462	49322	61192
4463	49332	61179
4464	49341	61166
4465	49352	61154
4466	49366	61146
4467	49377	61136
4468	49387	61124
4469	49398	61112
4470	49407	61099
4471	49419	61088
4472	49432	61080
4473	49444	61070
4474	49456	61061
4475	49468	61050
4476	49480	61040
4477	49487	61024
4478	49499	61015
4479	49511	61005
4480	49523	60995
4481	49530	60979
4482	49542	60969
4483	49554	60960
4484	49561	60943
4485	49574	60935
4486	49587	60926
4487	49598	60915
4488	49610	60905
4489	49622	60895
4490	49633	60884
4491	49647	60876
4492	49659	60867
4493	49672	60857
4494	49685	60849
4495	49698	60840
4496	49705	60824
4497	49718	60816
4498	49731	60807
4499	49744	60798
4500	49756	60789
4501	49769	60780
4502	49782	60771
4503	49795	60762
4504	49808	60753
4505	49820	60744
4506	49833	60735
4507	49845	60725
4508	49859	60717
4509	49869	60706
4510	49882	60697
4511	49895	60688
4512	49909	60680
4513	49917	60665
4514	49928	60655
4515	49940	60645
4516	49954	60637
4517	49966	60627
4518	49977	60616
4519	49990	60607
4520	50004	60600
4521	50016	60590
4522	50028	60580
4523	50040	60570
4524	50051	60559
4525	50063	60549
4526	50074	60538
4527	50086	60528
4528	50097	60517
4529	50109	60507
4530	50121	60498
4531	50133	60487
4532	50145	60477
4533	50156	60466
4534	50163	60450
4535	50173	60438
4536	50184	60426
4537	50195	60415
4538	50206	60404
4539	50216	60392
4540	50226	60380
4541	50236	60367
4542	50246	60356
4543	50257	60344
4544	50263	60327
4545	50274	60316
4546	50281	60300
4547	50293	60290
4548	50304	60279
4549	50315	60267
4550	50324	60254
4551	50334	60242
4552	50345	60230
4553	50356	60219
4554	50367	60208
4555	50377	60196
4556	50389	60186
4557	50400	60175
4558	50410	60163
4559	50422	60152
4560	50433	60141
4561	50442	60129
4562	50453	60117
4563	50464	60106
4564	50474	60094
4565	50484	60081
4566	50496	60071
4567	50507	60060
4568	50517	60048
4569	50527	60036
4570	50537	60023
4571	50546	60010
4572	50556	59998
4573	50563	59982
4574	50573	59969
4575	50584	59958
4576	50594	59946
4577	50603	59933
4578	50615	59922
4579	50626	59911
4580	50638	59901
4581	50649	59890
4582	50659	59878
4583	50668	59865
4584	50679	59853
4585	50690	59842
4586	50700	59830
4587	50710	59818
4588	50720	59805
4589	50731	59794
4590	50741	59782
4591	50751	59770
4592	50762	59758
4593	50772	59746
4594	50782	59734
4595	50793	59723
4596	50804	59712
4597	50814	59700
4598	50825	59688
4599	50836	59677
4600	50848	59667
4601	50858	59655
4602	50869	59644
4603	50879	59632
4604	50890	59620
4605	50900	59608
4606	50910	59596
4607	50920	59584
4608	50931	59572
4609	50941	59560
4610	50952	59549
4611	50963	59538
4612	50981	59535
4613	50991	59523
4614	51002	59511
4615	51012	59499
4616	51023	59488
4617	51032	59475
4618	51042	59462
4619	51052	59450
4620	51063	59439
4621	51073	59426
4622	51083	59415
4623	51093	59403
4624	51105	59392
4625	51110	59374
4626	51121	59363
4627	51130	59350
4628	51141	59339
4629	51152	59327
4630	51162	59315
4631	51173	59304
4632	51184	59293
4633	51194	59281
4634	51204	59269
4635	51209	59251
4636	51219	59238
4637	51228	59225
4638	51238	59213
4639	51247	59200
4640	51257	59187
4641	51267	59175
4642	51274	59159
4643	51285	59148
4644	51291	59131
4645	51301	59119
4646	51310	59106
4647	51316	59089
4648	51327	59078
4649	51337	59066
4650	51347	59053
4651	51357	59041
4652	51368	59029
4653	51378	59018
4654	51389	59006
4655	51399	58994
4656	51409	58982
4657	51421	58972
4658	51433	58962
4659	51445	58952
4660	51455	58940
4661	51465	58928
4662	51479	58920
4663	51489	58908
4664	51500	58897
4665	51511	58886
4666	51522	58874
4667	51532	58862
4668	51543	58851
4669	51554	58840
4670	51565	58829
4671	51571	58812
4672	51583	58802
4673	51594	58791
4674	51604	58779
4675	51614	58767
4676	51625	58755
4677	51634	58743
4678	51640	58725
4679	51650	58713
4680	51660	58701
4681	51671	58690
4682	51682	58679
4683	51696	58671
4684	51706	58659
4685	51717	58648
4686	51727	58636
4687	51737	58624
4688	51747	58611
4689	51756	58598
4690	51768	58588
4691	51778	58576
4692	51784	58559
4693	51794	58547
4694	51804	58534
4695	51814	58522
4696	51819	58505
4697	51825	58488
4698	51834	58474
4699	51844	58463
4700	51854	58450
4701	51864	58438
4702	51874	58426
4703	51884	58414
4704	51895	58403
4705	51901	58386
4706	51911	58374
4707	51923	58364
4708	51934	58352
4709	51943	58339
4710	51952	58327
4711	51963	58315
4712	51973	58303
4713	51983	58291
4714	51993	58279
4715	52003	58266
4716	52013	58255
4717	52023	58242
4718	52034	58230
4719	52044	58218
4720	52054	58206
4721	52064	58194
4722	52074	58182
4723	52084	58170
4724	52093	58157
4725	52105	58147
4726	52116	58136
4727	52126	58124
4728	52136	58111
4729	52147	58100
4730	52156	58087
4731	52167	58076
4732	52176	58063
4733	52182	58046
4734	52191	58033
4735	52201	58020
4736	52212	58010
4737	52222	57998
4738	52233	57987
4739	52243	57975
4740	52253	57963
4741	52264	57951
4742	52275	57940
4743	52285	57928
4744	52295	57915
4745	52304	57903
4746	52315	57891
4747	52322	57877
4748	52333	57865
4749	52339	57848
4750	52348	57836
4751	52358	57823
4752	52368	57811
4753	52379	57800
4754	52389	57788
4755	52400	57776
4756	52409	57763
4757	52418	57750
4758	52429	57740
4759	52442	57730
4760	52452	57718
4761	52462	57706
4762	52474	57696
4763	52484	57684
4764	52489	57667
4765	52499	57654
4766	52510	57643
4767	52522	57633
4768	52532	57621
4769	52542	57609
4770	52552	57597
4771	52563	57586
4772	52573	57574
4773	52584	57562
4774	52594	57550
