iter	RMSE
2928	0.6152050415
2929	0.6152044314
2930	0.6152042811
2931	0.6152040074
2932	0.6152035272
2933	0.6152032979
2934	0.6152026036
2935	0.6151994566
2936	0.6151993605
2937	0.6151984381
2938	0.6151983939
2939	0.6151981308
2940	0.6151977011
2941	0.6151975775
2942	0.6151957317
2943	0.6151956265
2944	0.6151956004
2945	0.6151952679
2946	0.6151951954
2947	0.6151941927
2948	0.6151941519
2949	0.6151926139
2950	0.6151910156
2951	0.6151898206
2952	0.6151892896
2953	0.6151865989
2954	0.6151864231
2955	0.615186322
2956	0.6151862634
2957	0.6151861863
2958	0.6151860877
2959	0.6151857423
2960	0.6151850508
2961	0.6151847271
2962	0.6151843119
2963	0.6151829838
2964	0.6151825211
2965	0.6151817702
2966	0.6151817419
2967	0.6151796144
2968	0.6151785412
2969	0.6151782157
2970	0.6151759359
2971	0.6151758527
2972	0.6151758045
2973	0.6151757764
2974	0.6151756695
2975	0.6151753878
2976	0.6151752906
2977	0.6151752906
2978	0.6151747649
2979	0.615174216
2980	0.6151740417
2981	0.6151740417
2982	0.6151739889
2983	0.6151739169
2984	0.6151730965
2985	0.6151730543
2986	0.6151724218
2987	0.6151719578
2988	0.6151719578
2989	0.6151715122
2990	0.6151700396
2991	0.6151695441
2992	0.615169263
2993	0.6151691846
2994	0.6151682551
2995	0.6151682151
2996	0.6151675122
2997	0.6151674052
2998	0.615167211
2999	0.6151670849
3000	0.6151665389
3001	0.6151658937
3002	0.6151648206
3003	0.6151647169
3004	0.6151646637
3005	0.6151646637
3006	0.6151646616
3007	0.6151630948
3008	0.6151629938
3009	0.6151627546
3010	0.6151626598
3011	0.6151626411
3012	0.6151623414
3013	0.6151621696
3014	0.6151620977
3015	0.6151620188
3016	0.6151615047
3017	0.6151612798
3018	0.6151608307
3019	0.6151566217
3020	0.6151562852
3021	0.6151542623
3022	0.6151541109
3023	0.6151539178
3024	0.6151534846
3025	0.6151534785
3026	0.6151528906
3027	0.6151523975
3028	0.6151523435
3029	0.6151508225
3030	0.615150376
3031	0.6151503336
3032	0.6151502514
3033	0.61515
3034	0.6151498473
3035	0.6151496437
3036	0.6151493794
3037	0.6151487449
3038	0.6151487217
3039	0.6151484781
3040	0.6151484781
3041	0.6151484225
3042	0.6151482911
3043	0.6151476563
3044	0.615147514
3045	0.6151470433
3046	0.6151462497
3047	0.6151460997
3048	0.6151460791
3049	0.6151460448
3050	0.6151455043
3051	0.6151455043
3052	0.6151448105
3053	0.6151438086
3054	0.6151411153
3055	0.615140847
3056	0.6151405664
3057	0.6151405046
3058	0.6151402424
3059	0.6151402002
3060	0.6151401174
3061	0.6151401016
3062	0.6151397073
3063	0.6151394631
3064	0.615139233
3065	0.615139011
3066	0.615138655
3067	0.6151380885
3068	0.6151377336
3069	0.6151376401
3070	0.6151367218
3071	0.6151361378
3072	0.6151357273
3073	0.6151356371
3074	0.6151354608
3075	0.6151353055
3076	0.6151349982
3077	0.615134614
3078	0.6151346092
3079	0.6151333806
3080	0.6151322654
3081	0.6151315009
3082	0.6151313727
3083	0.6151302428
3084	0.6151299866
3085	0.6151288912
3086	0.615126812
3087	0.6151266524
3088	0.615126505
3089	0.6151261836
3090	0.6151247798
3091	0.615123892
3092	0.6151234688
3093	0.6151232895
3094	0.6151232083
3095	0.6151225372
3096	0.6151221051
3097	0.6151221043
3098	0.6151220925
3099	0.6151217866
3100	0.6151217848
3101	0.6151216711
3102	0.6151214174
3103	0.6151209154
3104	0.6151207759
3105	0.6151206101
3106	0.6151204631
3107	0.6151201248
3108	0.6151199547
3109	0.6151197001
3110	0.6151175137
3111	0.6151175137
3112	0.6151169655
3113	0.6151169456
3114	0.6151169247
3115	0.6151166695
3116	0.6151157732
3117	0.6151145489
3118	0.6151145078
3119	0.6151145078
3120	0.6151136644
3121	0.6151136167
3122	0.6151134107
3123	0.615113028
3124	0.6151128994
3125	0.615112276
3126	0.6151109739
3127	0.6151086667
3128	0.6151086319
3129	0.6151086318
3130	0.6151084364
3131	0.6151074912
3132	0.6151072366
3133	0.6151065786
3134	0.6151062754
3135	0.6151059481
3136	0.6151027189
3137	0.6151026147
3138	0.6151025944
3139	0.6151020124
3140	0.615100818
3141	0.6150999153
3142	0.6150991428
3143	0.6150986258
3144	0.6150985925
3145	0.6150985925
3146	0.6150954622
3147	0.6150948923
3148	0.6150947493
3149	0.6150922125
3150	0.6150921437
3151	0.6150918387
3152	0.6150918003
3153	0.6150912535
3154	0.6150910356
3155	0.6150908391
3156	0.6150908202
3157	0.6150883792
3158	0.615088092
3159	0.615087852
3160	0.6150876558
3161	0.6150863669
3162	0.6150859497
3163	0.6150858523
3164	0.6150858154
3165	0.6150857316
3166	0.6150845386
3167	0.6150843343
3168	0.6150819133
3169	0.6150812983
3170	0.6150785852
3171	0.6150783031
3172	0.6150779857
3173	0.6150771207
3174	0.6150760837
3175	0.6150758258
3176	0.6150758097
3177	0.6150758097
3178	0.6150755216
3179	0.6150753286
3180	0.6150750064
3181	0.6150748485
3182	0.6150742819
3183	0.6150741956
3184	0.6150740211
3185	0.6150736377
3186	0.6150731243
3187	0.6150728955
3188	0.6150728955
3189	0.6150727808
3190	0.6150722465
3191	0.6150722465
3192	0.6150722441
3193	0.6150711812
3194	0.6150708313
3195	0.6150707904
3196	0.6150703112
3197	0.6150700714
3198	0.6150696106
3199	0.6150695136
3200	0.6150694885
3201	0.6150693474
3202	0.6150692877
3203	0.6150692463
3204	0.6150691271
3205	0.6150688536
3206	0.6150686366
3207	0.6150686366
3208	0.6150685668
3209	0.6150671607
3210	0.615066806
3211	0.6150667688
3212	0.6150660957
3213	0.6150659582
3214	0.6150659
3215	0.6150658178
3216	0.6150656467
3217	0.6150656467
3218	0.6150619388
3219	0.6150618799
3220	0.6150617969
3221	0.6150610642
3222	0.6150610371
3223	0.6150607081
3224	0.6150606274
3225	0.6150604701
3226	0.6150600107
3227	0.6150596884
3228	0.6150595367
3229	0.6150595207
3230	0.6150586378
3231	0.6150583321
3232	0.615057902
3233	0.615057357
3234	0.6150572802
3235	0.6150572039
3236	0.6150564951
3237	0.6150562218
3238	0.6150559635
3239	0.6150559498
3240	0.6150549062
3241	0.6150548037
3242	0.6150538882
3243	0.6150538882
3244	0.6150537053
3245	0.6150536716
3246	0.61505366
3247	0.6150533363
3248	0.6150531443
3249	0.6150525024
3250	0.6150518357
3251	0.6150518286
3252	0.6150517805
3253	0.6150513799
3254	0.6150489472
3255	0.6150489472
3256	0.6150485906
3257	0.6150481211
3258	0.615048077
3259	0.6150480599
3260	0.6150480599
3261	0.615047671
3262	0.6150476427
3263	0.6150467582
3264	0.6150466359
3265	0.6150463531
3266	0.6150461911
3267	0.6150461911
3268	0.6150461742
3269	0.6150452318
3270	0.6150452318
3271	0.6150448365
3272	0.6150445665
3273	0.6150444973
3274	0.6150426033
3275	0.6150426033
3276	0.6150422008
3277	0.6150420716
3278	0.6150415342
3279	0.6150413967
3280	0.6150413777
3281	0.6150406581
3282	0.6150401147
3283	0.6150400551
3284	0.6150400548
3285	0.6150394732
3286	0.6150381331
3287	0.6150381168
3288	0.6150375051
3289	0.6150372387
3290	0.6150371741
3291	0.6150368978
3292	0.6150366239
3293	0.6150364646
3294	0.615034893
3295	0.615034838
3296	0.6150347493
3297	0.6150341197
3298	0.6150341197
3299	0.6150335448
3300	0.6150335376
3301	0.6150320759
3302	0.6150309831
3303	0.6150308955
3304	0.6150308912
3305	0.6150308665
3306	0.6150306838
3307	0.6150300177
3308	0.6150298556
3309	0.6150292251
3310	0.6150263996
3311	0.6150263996
3312	0.6150262919
3313	0.6150256208
3314	0.615025362
3315	0.6150252069
3316	0.6150250472
3317	0.6150245749
3318	0.6150244813
3319	0.6150243323
3320	0.6150243323
3321	0.6150241186
3322	0.6150239326
3323	0.6150229576
3324	0.6150229178
3325	0.615022887
3326	0.6150228189
3327	0.6150215951
3328	0.6150215138
3329	0.6150212761
3330	0.6150210521
3331	0.6150198281
3332	0.6150198063
3333	0.6150197881
3334	0.6150196023
3335	0.6150152954
3336	0.6150152838
3337	0.6150136676
3338	0.6150126788
3339	0.6150124777
3340	0.6150118906
3341	0.6150118855
3342	0.6150117294
3343	0.6150116643
3344	0.6150109129
3345	0.6150102573
3346	0.6150101375
3347	0.6150101067
3348	0.6150101067
3349	0.6150100714
3350	0.6150094321
3351	0.6150091616
3352	0.6150089952
3353	0.6150086651
3354	0.6150082387
3355	0.6150082289
3356	0.6150072082
3357	0.6150072082
3358	0.6150071527
3359	0.6150070397
3360	0.6150057734
3361	0.6150057629
3362	0.6150055492
3363	0.6150052773
3364	0.6150032118
3365	0.6150030071
3366	0.6150029885
3367	0.6150028156
3368	0.6150027459
3369	0.6150027202
3370	0.6150017374
3371	0.6150015878
3372	0.615001139
3373	0.61500098
3374	0.61500098
3375	0.6149998574
3376	0.6149997078
3377	0.6149995656
3378	0.6149995656
3379	0.6149992343
3380	0.6149991776
3381	0.6149991623
3382	0.6149990946
3383	0.614998987
3384	0.6149983763
3385	0.6149979913
3386	0.6149978375
3387	0.6149977844
3388	0.6149976737
3389	0.6149976689
3390	0.6149976453
3391	0.6149975503
3392	0.614997455
3393	0.6149971776
3394	0.6149971369
3395	0.6149971029
3396	0.6149969778
3397	0.6149959104
3398	0.6149959103
3399	0.6149952967
3400	0.6149952289
3401	0.6149951776
3402	0.6149949872
3403	0.6149935004
3404	0.6149933829
3405	0.6149933426
3406	0.6149932171
3407	0.6149931914
3408	0.6149926843
3409	0.6149921076
3410	0.6149916948
3411	0.614991289
3412	0.61499108
3413	0.61499108
3414	0.614990115
3415	0.6149900192
3416	0.6149899713
3417	0.6149891713
3418	0.6149890669
3419	0.6149886304
3420	0.6149885289
3421	0.614987825
3422	0.6149875073
3423	0.6149870985
3424	0.6149870681
3425	0.6149870681
3426	0.6149869384
3427	0.6149862893
3428	0.6149851763
3429	0.6149849924
3430	0.6149849311
3431	0.6149848144
3432	0.6149834863
3433	0.6149834354
3434	0.6149833885
3435	0.6149830337
3436	0.6149830233
3437	0.6149829625
3438	0.6149818559
3439	0.6149818436
3440	0.6149816451
3441	0.6149815914
3442	0.6149807541
3443	0.6149806356
3444	0.6149806308
3445	0.6149804297
3446	0.6149797479
3447	0.6149793353
3448	0.6149790419
3449	0.6149789965
3450	0.6149782042
3451	0.6149782042
3452	0.6149779488
3453	0.6149774597
3454	0.6149774137
3455	0.6149764132
3456	0.6149763632
3457	0.6149760923
3458	0.6149760923
3459	0.61497607
3460	0.6149758687
3461	0.6149756535
3462	0.6149754182
3463	0.6149753986
3464	0.6149751181
3465	0.614975102
3466	0.6149750103
3467	0.6149747826
3468	0.6149747825
3469	0.6149746798
3470	0.6149742941
3471	0.6149741826
3472	0.6149741463
3473	0.6149740089
3474	0.6149739873
3475	0.6149736292
3476	0.6149736024
3477	0.6149730523
3478	0.6149730363
3479	0.6149730043
3480	0.6149729685
3481	0.6149718408
3482	0.6149716329
3483	0.6149715179
3484	0.6149709072
3485	0.614970838
3486	0.6149706699
3487	0.6149704948
3488	0.6149690018
3489	0.6149688585
3490	0.6149686889
3491	0.6149678462
3492	0.6149673848
3493	0.6149666935
3494	0.6149663139
3495	0.6149660572
3496	0.6149659407
3497	0.6149653068
3498	0.6149643916
3499	0.6149643363
3500	0.6149643235
3501	0.6149638486
3502	0.6149628741
3503	0.6149618193
3504	0.6149617447
3505	0.6149616974
3506	0.6149615959
3507	0.6149604754
3508	0.6149602666
3509	0.61496026
3510	0.6149598875
3511	0.6149592732
3512	0.6149591792
3513	0.614958569
3514	0.6149584023
3515	0.6149582766
3516	0.6149572446
3517	0.6149572314
3518	0.6149567931
3519	0.6149564976
3520	0.6149564091
3521	0.6149563264
3522	0.6149557716
3523	0.6149555927
3524	0.6149555535
3525	0.6149547526
3526	0.6149547445
3527	0.614953859
3528	0.614953859
3529	0.6149537636
3530	0.6149535392
3531	0.6149535392
3532	0.6149535158
3533	0.6149532104
3534	0.6149530492
3535	0.6149530129
3536	0.6149529295
3537	0.6149529237
3538	0.6149525429
3539	0.6149520879
3540	0.6149518103
3541	0.6149512491
3542	0.6149512433
3543	0.6149493131
3544	0.6149492523
3545	0.6149492275
3546	0.6149490281
3547	0.6149486517
3548	0.6149484093
3549	0.6149481686
3550	0.6149480362
3551	0.6149479849
3552	0.6149479759
3553	0.6149471455
3554	0.6149468168
3555	0.6149460116
3556	0.6149459138
3557	0.6149453454
3558	0.6149447712
3559	0.6149447317
3560	0.614944278
3561	0.6149438051
3562	0.6149437341
3563	0.6149436621
3564	0.614943504
3565	0.6149431538
3566	0.6149423322
3567	0.614941917
3568	0.6149417831
3569	0.6149414286
3570	0.6149411517
3571	0.6149410995
3572	0.6149410995
3573	0.6149410616
3574	0.614938721
3575	0.6149386345
3576	0.614938548
3577	0.6149380041
3578	0.6149372148
3579	0.6149368183
3580	0.6149366473
3581	0.6149364822
3582	0.6149358041
3583	0.6149343509
3584	0.6149342847
3585	0.6149341447
3586	0.6149341013
3587	0.6149336459
3588	0.6149336458
3589	0.6149328089
3590	0.614932574
3591	0.6149325596
3592	0.6149325595
3593	0.6149325161
3594	0.6149309008
3595	0.6149301164
3596	0.6149301106
3597	0.6149294476
3598	0.6149290455
3599	0.6149290347
3600	0.6149286328
3601	0.6149285557
3602	0.614928529
3603	0.6149283532
3604	0.6149283318
3605	0.6149276553
3606	0.6149274655
3607	0.6149274082
3608	0.6149273909
3609	0.6149272129
3610	0.6149262391
3611	0.6149262208
3612	0.614925266
3613	0.6149251115
3614	0.6149251115
3615	0.6149228437
3616	0.6149225902
3617	0.6149221049
3618	0.6149217341
3619	0.6149213714
3620	0.6149213714
3621	0.6149208354
3622	0.6149208354
3623	0.6149205598
3624	0.6149205597
3625	0.6149204992
3626	0.6149184418
3627	0.6149184418
3628	0.6149182843
3629	0.6149178965
3630	0.6149171347
3631	0.6149170178
3632	0.6149169468
3633	0.6149167822
3634	0.614916349
3635	0.6149161607
3636	0.614916125
3637	0.614916049
3638	0.6149159021
3639	0.6149150185
3640	0.6149147723
3641	0.6149145186
3642	0.6149141937
3643	0.6149133936
3644	0.6149128604
3645	0.6149123635
3646	0.6149120566
3647	0.6149114676
3648	0.6149106028
3649	0.6149106002
3650	0.6149105419
3651	0.614910354
3652	0.6149098074
3653	0.6149092871
3654	0.6149085647
3655	0.6149085202
3656	0.6149079803
3657	0.6149078358
3658	0.6149078145
3659	0.614907736
3660	0.6149073627
3661	0.6149068002
3662	0.6149067599
3663	0.6149067523
3664	0.6149064659
3665	0.6149063609
3666	0.6149063282
3667	0.6149062283
3668	0.6149055713
3669	0.6149047846
3670	0.614904669
3671	0.6149045363
3672	0.6149044629
3673	0.6149018914
3674	0.6149018747
3675	0.6149017492
3676	0.6149006102
3677	0.6149005443
3678	0.6149000732
3679	0.6148993559
3680	0.6148993361
3681	0.6148957024
3682	0.6148956352
3683	0.6148955907
3684	0.6148954938
3685	0.6148954371
3686	0.6148953388
3687	0.6148953374
3688	0.6148953207
3689	0.6148937515
3690	0.6148937228
3691	0.6148937192
3692	0.6148936672
3693	0.6148930823
3694	0.6148919983
3695	0.6148919651
3696	0.6148917386
3697	0.6148917386
3698	0.6148916542
3699	0.6148899629
3700	0.6148893992
3701	0.6148893992
3702	0.6148890871
3703	0.6148890329
3704	0.614888861
3705	0.6148887173
3706	0.6148887048
3707	0.6148859817
3708	0.6148859153
3709	0.6148854091
3710	0.6148848796
3711	0.6148847896
3712	0.6148834136
3713	0.6148831162
3714	0.6148830546
3715	0.614882851
3716	0.6148828005
3717	0.6148813608
3718	0.6148813372
3719	0.6148811841
3720	0.614880976
3721	0.614880976
3722	0.6148808238
3723	0.6148807378
3724	0.6148806581
3725	0.6148803583
3726	0.6148802769
3727	0.6148800475
3728	0.6148799601
3729	0.6148799041
3730	0.6148799041
3731	0.6148798007
3732	0.6148797244
3733	0.614879097
3734	0.6148780646
3735	0.6148773819
3736	0.6148771422
3737	0.6148771421
3738	0.6148762939
3739	0.6148762319
3740	0.6148758625
3741	0.6148758066
3742	0.6148755086
3743	0.6148717455
3744	0.6148715293
3745	0.6148714427
3746	0.6148708538
3747	0.6148705834
3748	0.6148705226
3749	0.6148702119
3750	0.6148702119
3751	0.6148702119
3752	0.6148678493
3753	0.6148678161
3754	0.6148678161
3755	0.6148676954
3756	0.6148675623
3757	0.6148675426
3758	0.614867442
3759	0.614867442
3760	0.614867442
3761	0.6148668845
3762	0.6148667771
3763	0.6148661159
3764	0.6148660692
3765	0.6148657295
3766	0.6148656173
3767	0.6148655987
3768	0.6148655078
3769	0.6148652498
3770	0.6148649589
3771	0.6148649501
3772	0.614864931
3773	0.6148645137
3774	0.6148644212
3775	0.6148631841
3776	0.6148629665
3777	0.6148623884
3778	0.6148621454
3779	0.614862103
3780	0.6148620802
3781	0.6148619291
3782	0.6148612311
3783	0.6148611317
3784	0.6148607307
3785	0.6148606272
3786	0.6148601536
3787	0.6148599782
3788	0.6148599718
3789	0.6148597118
3790	0.6148597062
3791	0.6148596776
3792	0.6148596704
3793	0.6148596667
3794	0.6148596547
3795	0.6148596401
3796	0.6148590143
3797	0.6148588483
3798	0.6148587102
3799	0.6148586359
3800	0.6148586358
3801	0.6148578584
3802	0.6148578527
3803	0.6148577758
3804	0.6148564577
3805	0.6148563045
3806	0.6148541609
3807	0.6148540597
3808	0.6148540572
3809	0.6148540368
3810	0.6148538707
3811	0.6148535986
3812	0.6148535201
3813	0.6148533767
3814	0.6148533048
3815	0.6148532901
3816	0.6148529344
3817	0.6148528152
3818	0.6148526394
3819	0.614852469
3820	0.6148523185
3821	0.6148521277
3822	0.6148520147
3823	0.6148519743
3824	0.6148518707
3825	0.6148514316
3826	0.6148511973
3827	0.6148502663
3828	0.6148502193
3829	0.6148498257
3830	0.6148497667
3831	0.6148497667
3832	0.6148497552
3833	0.6148497166
3834	0.614849456
3835	0.6148492097
3836	0.6148482212
3837	0.6148479778
3838	0.6148479778
3839	0.6148479011
3840	0.6148478558
3841	0.6148477924
3842	0.6148476899
3843	0.6148476638
3844	0.614847452
3845	0.6148469185
3846	0.6148468137
3847	0.6148466932
3848	0.6148466631
3849	0.6148466547
3850	0.6148466547
3851	0.6148465499
3852	0.6148462734
3853	0.6148458069
3854	0.6148456956
3855	0.6148456818
3856	0.6148456525
3857	0.6148449762
3858	0.6148448053
3859	0.614844749
3860	0.6148447444
3861	0.6148446728
3862	0.6148444108
3863	0.6148443927
3864	0.6148442002
3865	0.6148441818
3866	0.6148441208
3867	0.6148432956
3868	0.6148422644
3869	0.6148419842
3870	0.6148418883
3871	0.6148418883
3872	0.6148417523
3873	0.6148414538
3874	0.6148414538
3875	0.6148412774
3876	0.6148412439
3877	0.6148411321
3878	0.6148403722
3879	0.6148403416
3880	0.6148400871
3881	0.6148400784
3882	0.6148397842
3883	0.6148397508
3884	0.6148397159
3885	0.6148397
3886	0.6148395532
3887	0.6148394896
3888	0.6148394275
3889	0.6148389276
3890	0.6148387832
3891	0.6148384495
3892	0.6148383861
3893	0.6148381933
3894	0.6148377478
3895	0.6148372692
3896	0.6148372692
3897	0.6148365521
3898	0.6148365067
3899	0.6148356655
3900	0.6148355484
3901	0.6148355315
3902	0.6148354737
3903	0.6148352798
3904	0.6148350543
3905	0.6148349903
3906	0.6148349403
3907	0.6148345695
3908	0.614834487
3909	0.614834487
3910	0.6148339752
3911	0.6148339354
3912	0.6148338258
3913	0.6148336673
3914	0.6148335508
3915	0.6148333973
3916	0.6148323748
3917	0.6148323731
3918	0.6148320466
3919	0.6148320323
3920	0.6148314117
3921	0.6148310485
3922	0.6148300697
3923	0.6148299957
3924	0.6148298511
3925	0.614829608
3926	0.6148295889
3927	0.6148295809
3928	0.6148294673
3929	0.6148294017
3930	0.6148292375
3931	0.6148291865
3932	0.6148291527
3933	0.6148291511
3934	0.614828818
3935	0.614828818
3936	0.6148273684
3937	0.6148273117
3938	0.6148273117
3939	0.6148271946
3940	0.6148270935
3941	0.614826171
3942	0.6148259629
3943	0.6148259319
3944	0.6148258558
3945	0.614825637
3946	0.6148256183
3947	0.6148255612
3948	0.6148253426
3949	0.6148252723
3950	0.6148250389
3951	0.6148245892
3952	0.6148243867
3953	0.6148237106
3954	0.6148234411
3955	0.6148233521
3956	0.6148230744
3957	0.6148228075
3958	0.6148227994
3959	0.6148227775
3960	0.6148226764
3961	0.6148221561
3962	0.6148218869
3963	0.6148210582
3964	0.6148204309
3965	0.6148201954
3966	0.6148201119
3967	0.6148198228
3968	0.6148193935
3969	0.6148187059
3970	0.6148185736
3971	0.6148166069
3972	0.6148164248
3973	0.6148164197
3974	0.6148158571
3975	0.6148154514
3976	0.6148154514
3977	0.614815429
3978	0.6148153622
3979	0.6148133288
3980	0.6148132707
3981	0.6148131821
3982	0.6148131711
3983	0.6148131433
3984	0.6148128003
3985	0.6148127758
3986	0.6148127158
3987	0.6148127158
3988	0.6148127158
3989	0.6148127157
3990	0.6148126371
3991	0.6148125254
3992	0.6148125078
3993	0.6148120058
3994	0.6148119584
3995	0.6148119362
3996	0.6148118726
3997	0.6148114358
3998	0.6148107397
3999	0.6148091551
4000	0.6148089451
4001	0.6148089408
4002	0.6148084611
4003	0.6148082968
4004	0.614808276
4005	0.6148082682
4006	0.6148082681
4007	0.614808244
4008	0.6148082415
4009	0.6148072593
4010	0.614806929
4011	0.6148068556
4012	0.614806815
4013	0.6148066381
4014	0.6148064766
4015	0.6148064416
4016	0.6148063192
4017	0.614805458
4018	0.6148052915
4019	0.6148052914
4020	0.6148052504
4021	0.6148030404
4022	0.6148029869
4023	0.6148029831
4024	0.6148028952
4025	0.6148027692
4026	0.6148027692
4027	0.614802652
4028	0.6148011289
4029	0.614801109
4030	0.6147990613
4031	0.6147989697
4032	0.6147988775
4033	0.6147988182
4034	0.6147984974
4035	0.614798379
4036	0.614798312
4037	0.6147982843
4038	0.6147981475
4039	0.6147980828
4040	0.6147979005
4041	0.6147978927
4042	0.6147978582
4043	0.6147972656
4044	0.6147971834
4045	0.614797035
4046	0.614796999
4047	0.6147968795
4048	0.6147962823
4049	0.6147962295
4050	0.6147961229
4051	0.6147952878
4052	0.614795093
4053	0.6147946872
4054	0.6147946775
4055	0.6147945318
4056	0.6147942407
4057	0.6147941924
4058	0.6147941213
4059	0.6147938229
4060	0.6147931596
4061	0.6147931596
4062	0.614792549
4063	0.6147924152
4064	0.6147923589
4065	0.6147923453
4066	0.6147923369
4067	0.6147921603
4068	0.6147915765
4069	0.6147913581
4070	0.614791342
4071	0.6147913161
4072	0.6147913044
4073	0.6147912158
4074	0.6147910758
4075	0.6147910758
4076	0.6147910523
4077	0.6147907061
4078	0.6147897333
4079	0.6147896811
4080	0.6147896794
4081	0.614789149
4082	0.6147889725
4083	0.6147887338
4084	0.6147880098
4085	0.6147879029
4086	0.6147877511
4087	0.6147875058
4088	0.6147874014
4089	0.6147873916
4090	0.6147873452
4091	0.6147873291
4092	0.6147873228
4093	0.6147872116
4094	0.6147871283
4095	0.6147870786
4096	0.6147869707
4097	0.6147867628
4098	0.6147866407
4099	0.6147865851
4100	0.6147865575
4101	0.6147865575
4102	0.6147864606
4103	0.6147861202
4104	0.6147860925
4105	0.6147860038
4106	0.6147859619
4107	0.6147859468
4108	0.6147855473
4109	0.6147855105
4110	0.6147851162
4111	0.6147845675
4112	0.614784454
4113	0.6147842135
4114	0.6147841684
4115	0.6147835087
4116	0.614783442
4117	0.6147832827
4118	0.6147831553
4119	0.6147831191
4120	0.6147829168
4121	0.6147826948
4122	0.6147826789
4123	0.6147822661
4124	0.6147822294
4125	0.6147820563
4126	0.6147819272
4127	0.6147811893
4128	0.6147811527
4129	0.6147811356
4130	0.6147810581
4131	0.6147810533
4132	0.6147790974
4133	0.6147790952
4134	0.6147789961
4135	0.6147789922
4136	0.6147785721
4137	0.614778572
4138	0.6147784478
4139	0.6147783973
4140	0.6147783559
4141	0.6147783273
4142	0.6147779338
4143	0.6147779278
4144	0.6147778352
4145	0.6147776437
4146	0.6147775433
4147	0.6147775012
4148	0.6147769665
4149	0.6147767826
4150	0.6147767825
4151	0.6147756415
4152	0.6147751311
4153	0.614775077
4154	0.6147750668
4155	0.614775032
4156	0.6147742871
4157	0.6147742672
4158	0.6147742423
4159	0.614774107
4160	0.6147740751
4161	0.6147740199
4162	0.6147737128
4163	0.6147737029
4164	0.6147736185
4165	0.6147733007
4166	0.6147732699
4167	0.6147732309
4168	0.6147732065
4169	0.614772855
4170	0.6147712915
4171	0.6147712618
4172	0.6147707907
4173	0.6147707897
4174	0.6147707704
4175	0.6147701157
4176	0.6147697535
4177	0.6147687669
4178	0.6147685839
4179	0.6147684389
4180	0.6147683736
4181	0.6147683735
4182	0.6147656304
4183	0.6147655798
4184	0.6147655335
4185	0.6147647331
4186	0.6147645146
4187	0.6147642218
4188	0.6147642187
4189	0.6147642186
4190	0.614764021
4191	0.6147635142
4192	0.6147634619
4193	0.614763461
4194	0.6147632793
4195	0.6147632313
4196	0.6147632205
4197	0.6147632205
4198	0.6147631788
4199	0.6147621885
4200	0.6147618646
4201	0.6147618646
4202	0.6147601434
4203	0.6147599231
4204	0.6147599159
4205	0.6147591031
4206	0.6147590488
4207	0.6147589787
4208	0.6147589703
4209	0.614758933
4210	0.6147584401
4211	0.6147583578
4212	0.6147578136
4213	0.6147576089
4214	0.6147575008
4215	0.614757348
4216	0.614757209
4217	0.614757092
4218	0.6147568838
4219	0.6147568715
4220	0.6147567288
4221	0.6147564842
4222	0.6147563871
4223	0.6147562318
4224	0.614755433
4225	0.6147553711
4226	0.6147549315
4227	0.6147547829
4228	0.614754764
4229	0.6147544873
4230	0.6147544406
4231	0.6147542003
4232	0.6147541225
4233	0.6147536465
4234	0.6147534815
4235	0.6147534814
4236	0.6147534128
4237	0.6147531034
4238	0.6147527013
4239	0.6147526133
4240	0.6147525933
4241	0.6147525134
4242	0.614752398
4243	0.6147523818
4244	0.6147522823
4245	0.6147522066
4246	0.6147520115
4247	0.614752001
4248	0.61475194
4249	0.614751909
4250	0.6147513801
4251	0.6147513396
4252	0.6147513223
4253	0.6147510361
4254	0.614750853
4255	0.6147508047
4256	0.6147501606
4257	0.61474977
4258	0.61474977
4259	0.6147497086
4260	0.6147496989
4261	0.6147493084
4262	0.614749256
4263	0.614749126
4264	0.6147483023
4265	0.6147482395
4266	0.6147482395
4267	0.6147478295
4268	0.6147477156
4269	0.6147477156
4270	0.6147472692
4271	0.6147470443
4272	0.6147470269
4273	0.6147470203
4274	0.6147467973
4275	0.6147467919
4276	0.6147467161
4277	0.6147465475
4278	0.6147465475
4279	0.6147464326
4280	0.6147463995
4281	0.6147456987
4282	0.6147456124
4283	0.6147455249
4284	0.6147453524
4285	0.6147450831
4286	0.6147450257
4287	0.6147450047
4288	0.6147449762
4289	0.6147449762
4290	0.6147449679
4291	0.6147448945
4292	0.6147446876
4293	0.614744662
4294	0.6147446586
4295	0.6147445904
4296	0.6147445904
4297	0.6147445557
4298	0.6147445521
4299	0.61474438
4300	0.6147442491
4301	0.6147441129
4302	0.6147441007
4303	0.6147440395
4304	0.614743673
4305	0.6147436578
4306	0.6147436461
4307	0.6147436461
4308	0.6147435733
4309	0.6147435528
4310	0.6147433334
4311	0.6147431839
4312	0.6147430159
4313	0.6147427811
4314	0.6147427794
4315	0.6147423837
4316	0.614742294
4317	0.6147422574
4318	0.6147420398
4319	0.6147420238
4320	0.6147417161
4321	0.6147417134
4322	0.6147416958
4323	0.6147407497
4324	0.614740746
4325	0.6147406775
4326	0.6147406775
4327	0.6147406598
4328	0.6147403363
4329	0.6147402871
4330	0.6147398832
4331	0.6147396889
4332	0.6147395645
4333	0.6147395598
4334	0.6147392617
4335	0.6147391818
4336	0.6147391246
4337	0.6147389238
4338	0.6147388912
4339	0.6147388697
